line_no,code,text,encoding
1719,1026,"10265,ムニノバホー,1,0,0,1,ムニノバホールディングス,0,0,0,0,547A",cp932
1720,1376,"1376,カネコ種苗,2,2,0,1,カネコ種苗,1,0,1,0,1376",cp932
1721,1380,"1380,秋川牧園,2,2,0,1,秋川牧園,1,0,1,0,1380",cp932
1722,1381,"1381,アクシーズ,2,0,0,1,アクシーズ,1,0,1,0,1381",cp932
1723,1382,"1382,ホーブ,2,2,0,1,ホーブ,1,0,1,0,1382",cp932
1724,1383,"1383,ベルグアース,2,0,0,1,ベルグアース,1,0,1,0,1383",cp932
1725,1384,"1384,ホクリヨウ,2,0,0,1,ホクリヨウ,1,0,1,0,1384",cp932
1726,1407,"1407,ウエストホー,2,0,0,1,ウエストホールディングス,3,0,3,0,1407",cp932
1727,1418,"1418,インターライ,2,0,0,1,インターライフホールディングス,3,0,3,0,1418",cp932
1728,1420,"1420,サンヨーホー,2,0,0,1,サンヨーホームズ,3,0,3,0,1420",cp932
1729,1430,"1430,ファーストコ,2,0,0,1,ファーストコーポレーション,3,0,3,0,1430",cp932
1730,1434,"1434,ＪＥＳＣＯホ,2,0,0,1,ＪＥＳＣＯホールディングス,3,0,3,0,1434",cp932
1731,1435,"1435,ｒｏｂｏｔ　,2,0,0,1,ｒｏｂｏｔ　ｈｏｍｅ,26,0,26,0,1435",cp932
1732,1438,"1438,岐阜造園,2,2,0,1,岐阜造園,3,0,3,0,1438",cp932
1733,1439,"1439,安江工務店,2,0,0,1,安江工務店,3,0,3,0,1439",cp932
1734,1443,"1443,技研ホールデ,2,0,0,1,技研ホールディングス,3,0,3,0,1443",cp932
1735,1446,"1446,キャンディル,2,0,0,1,キャンディル,3,0,3,0,1446",cp932
1736,1450,"1450,ＴＡＮＡＫＥ,2,0,0,1,ＴＡＮＡＫＥＮ,3,0,3,0,1450",cp932
1737,1491,"1491,中外鉱業,2,0,0,1,中外鉱業,14,0,14,0,1491",cp932
1738,1514,"1514,住石ホールデ,2,0,0,1,住石ホールディングス,2,0,2,0,1514",cp932
1739,1711,"1711,ＳＤＳホール,2,0,0,1,ＳＤＳホールディングス,3,0,3,0,1711",cp932
1740,1712,"1712,ダイセキ環境,2,0,0,1,ダイセキ環境ソリューション,3,0,3,0,1712",cp932
1741,1716,"1716,第一カッター,2,0,0,1,第一カッター興業,3,0,3,0,1716",cp932
1742,1717,"1717,明豊ファシリ,2,0,0,1,明豊ファシリティワークス,33,0,33,0,1717",cp932
1743,1718,"1718,美樹工業,2,0,0,1,美樹工業,3,0,3,0,1718",cp932
1744,1723,"1723,日本電技,2,0,0,1,日本電技,3,0,3,0,1723",cp932
1745,1724,"1724,シンクレイヤ,2,0,0,1,シンクレイヤ,3,0,3,0,1724",cp932
1746,1736,"1736,オーテック,2,0,0,1,オーテック,3,0,3,0,1736",cp932
1747,1743,"1743,コーアツ工業,2,0,0,1,コーアツ工業,3,0,3,0,1743",cp932
1748,1757,"1757,創建エース,2,0,0,1,創建エース,3,0,3,0,1757",cp932
1749,1758,"1758,太洋基礎工業,2,0,0,1,太洋基礎工業,3,0,3,0,1758",cp932
1750,1764,"1764,工藤建設,2,0,0,1,工藤建設,3,0,3,0,1764",cp932
1751,1768,"1768,ソネック,2,0,0,1,ソネック,3,0,3,0,1768",cp932
1752,1770,"1770,藤田エンジニ,2,0,0,1,藤田エンジニアリング,3,0,3,0,1770",cp932
1753,1776,"1776,三井住建道路,2,0,0,1,三井住建道路,3,0,3,0,1776",cp932
1754,1783,"1783,ｆａｎｔａｓ,2,0,0,1,ｆａｎｔａｓｉｓｔａ,26,0,26,0,1783",cp932
1755,1787,"1787,ナカボーテッ,2,0,0,1,ナカボーテック,3,0,3,0,1787",cp932
1756,1788,"1788,三東工業社,2,0,0,1,三東工業社,3,0,3,0,1788",cp932
1757,1789,"1789,ＥＴＳホール,2,0,0,0,ＥＴＳホールディングス,3,1,3,0,1789",cp932
1758,1793,"1793,大本組,2,2,0,1,大本組,3,0,3,0,1793",cp932
1759,1795,"1795,マサル,2,0,0,1,マサル,3,0,3,0,1795",cp932
1760,1798,"1798,守谷商会,2,2,0,1,守谷商会,3,0,3,0,1798",cp932
1761,1799,"1799,第一建設工業,2,0,0,1,第一建設工業,3,0,3,0,1799",cp932
1762,1807,"1807,佐藤渡辺,2,0,0,1,佐藤渡辺,3,0,3,0,1807",cp932
1763,1810,"1810,松井建設,2,0,0,1,松井建設,3,0,3,0,1810",cp932
1764,1811,"1811,錢高組,2,2,0,1,錢高組,3,0,3,0,1811",cp932
1765,1822,"1822,大豊建設,2,0,0,1,大豊建設,3,0,3,0,1822",cp932
1766,1826,"1826,佐田建設,2,0,0,1,佐田建設,3,0,3,0,1826",cp932
1767,1827,"1827,ナカノフドー,2,0,0,1,ナカノフドー建設,3,0,3,0,1827",cp932
1768,1828,"1828,田辺工業,2,0,0,1,田辺工業,3,0,3,0,1828",cp932
1769,1840,"1840,土屋ホールデ,2,0,0,1,土屋ホールディングス,3,0,3,0,1840",cp932
1770,1841,"1841,サンユー建設,2,0,0,1,サンユー建設,3,0,3,0,1841",cp932
1771,1844,"1844,大盛工業,2,0,0,1,大盛工業,3,0,3,0,1844",cp932
1772,1847,"1847,イチケン,2,0,0,1,イチケン,3,0,3,0,1847",cp932
1773,1848,"1848,富士ピー・エ,2,0,0,1,富士ピー・エス,3,0,3,0,1848",cp932
1774,1850,"1850,南海辰村建設,2,0,0,1,南海辰村建設,3,0,3,0,1850",cp932
1775,1853,"1853,森組,2,2,0,1,森組,3,0,3,0,1853",cp932
1776,1866,"1866,北野建設,2,0,0,1,北野建設,3,0,3,0,1866",cp932
1777,1867,"1867,植木組,2,2,0,1,植木組,3,0,3,0,1867",cp932
1778,1897,"1897,金下建設,2,0,0,1,金下建設,3,0,3,0,1897",cp932
1779,1904,"1904,大成温調,2,0,0,1,大成温調,3,0,3,0,1904",cp932
1780,1905,"1905,テノックス,2,0,0,1,テノックス,3,0,3,0,1905",cp932
1781,1909,"1909,日本ドライケ,2,0,0,1,日本ドライケミカル,15,0,15,0,1909",cp932
1782,1914,"1914,日本基礎技術,2,2,0,1,日本基礎技術,3,0,3,0,1914",cp932
1783,1921,"1921,巴コーポレー,2,0,0,1,巴コーポレーション,3,0,3,0,1921",cp932
1784,1948,"1948,弘電社,2,0,0,1,弘電社,3,0,3,0,1948",cp932
1785,1960,"1960,サンテック,2,0,0,1,サンテック,3,0,3,0,1960",cp932
1786,1965,"1965,テクノ菱和,2,2,0,1,テクノ菱和,3,0,3,0,1965",cp932
1787,1966,"1966,高田工業所,2,0,0,1,高田工業所,3,0,3,0,1966",cp932
1788,1967,"1967,ヤマト,2,0,0,1,ヤマト,3,0,3,0,1967",cp932
1789,1972,"1972,三晃金属工業,2,0,0,1,三晃金属工業,3,0,3,0,1972",cp932
1790,1981,"1981,協和日成,2,2,0,1,協和日成,3,0,3,0,1981",cp932
1791,1992,"1992,神田通信機,2,2,0,1,神田通信機,3,0,3,0,1992",cp932
1792,1994,"1994,高橋カーテン,2,0,0,1,高橋カーテンウォール工業,3,0,3,0,1994",cp932
1793,1997,"1997,暁飯島工業,2,0,0,1,暁飯島工業,3,0,3,0,1997",cp932
1794,2003,"2003,日東富士製粉,2,2,0,1,日東富士製粉,4,0,4,0,2003",cp932
1795,2009,"2009,鳥越製粉,2,2,0,1,鳥越製粉,4,0,4,0,2009",cp932
1796,2055,"2055,日和産業,2,0,0,1,日和産業,4,0,4,0,2055",cp932
1797,2112,"2112,塩水港精糖,2,2,0,1,塩水港精糖,4,0,4,0,2112",cp932
1798,2114,"2114,フジ日本,2,0,0,1,フジ日本,4,0,4,0,2114",cp932
1799,2122,"2122,インタースペ,2,0,0,1,インタースペース,33,0,33,0,2122",cp932
1800,2134,"2134,北浜キャピタ,2,0,0,1,北浜キャピタルパートナーズ,33,0,33,0,2134",cp932
1801,2136,"2136,ヒップ,2,2,0,1,ヒップ,33,0,33,0,2136",cp932
1802,2138,"2138,クルーズ,2,0,0,1,クルーズ,31,0,31,0,2138",cp932
1803,2139,"2139,中広,2,2,0,1,中広,33,0,33,0,2139",cp932
1804,2152,"2152,幼児活動研究,2,0,0,1,幼児活動研究会,33,0,33,0,2152",cp932
1805,2156,"2156,セーラー広告,2,0,0,1,セーラー広告,33,0,33,0,2156",cp932
1806,2162,"2162,ｎｍｓ　ホー,2,0,0,1,ｎｍｓ　ホールディングス,33,0,33,0,2162",cp932
1807,2164,"2164,地域新聞社,2,1,0,1,地域新聞社,33,0,33,0,2164",cp932
1808,2169,"2169,ＣＤＳ,2,0,0,1,ＣＤＳ,33,0,33,0,2169",cp932
1809,2179,"2179,成学社,2,0,0,1,成学社,33,0,33,0,2179",cp932
1810,2180,"2180,サニーサイド,2,0,0,1,サニーサイドアップグループ,33,0,33,0,2180",cp932
1811,2183,"2183,リニカル,2,0,0,1,リニカル,33,0,33,0,2183",cp932
1812,2185,"2185,シイエム・シ,2,0,0,1,シイエム・シイ,33,0,33,0,2185",cp932
1813,2186,"2186,ソーバル,2,0,0,1,ソーバル,33,0,33,0,2186",cp932
1814,2193,"2193,クックパッド,2,2,0,1,クックパッド,33,0,33,0,2193",cp932
1815,2196,"2196,エスクリ,2,0,0,1,エスクリ,33,0,33,0,2196",cp932
1816,2204,"2204,中村屋,2,2,0,1,中村屋,4,0,4,0,2204",cp932
1817,2208,"2208,ブルボン,2,0,0,1,ブルボン,4,0,4,0,2208",cp932
1818,2215,"2215,第一屋製パン,2,0,0,1,第一屋製パン,4,0,4,0,2215",cp932
1819,2216,"2216,カンロ,2,0,0,1,カンロ,4,0,4,0,2216",cp932
1820,2221,"2221,岩塚製菓,2,2,0,1,岩塚製菓,4,0,4,0,2221",cp932
1821,2224,"2224,コモ,2,0,0,1,コモ,4,0,4,0,2224",cp932
1822,2226,"2226,湖池屋,2,2,0,1,湖池屋,4,0,4,0,2226",cp932
1823,2268,"2268,Ｂ－Ｒ　サー,2,0,0,1,Ｂ－Ｒ　サーティワン　アイスクリーム,4,0,4,0,2268",cp932
1824,2286,"2286,林兼産業,2,0,0,1,林兼産業,4,0,4,0,2286",cp932
1825,2291,"2291,福留ハム,2,0,0,1,福留ハム,4,0,4,0,2291",cp932
1826,2293,"2293,滝沢ハム,2,0,0,1,滝沢ハム,4,0,4,0,2293",cp932
1827,2300,"2300,きょくとう,2,2,0,1,きょくとう,33,0,33,0,2300",cp932
1828,2303,"2303,ドーン,2,0,0,1,ドーン,31,0,31,0,2303",cp932
1829,2304,"2304,ＣＳＳホール,2,0,0,1,ＣＳＳホールディングス,33,0,33,0,2304",cp932
1830,2305,"2305,スタジオアリ,2,0,0,1,スタジオアリス,33,0,33,0,2305",cp932
1831,2311,"2311,エプコ,2,0,0,1,エプコ,33,0,33,0,2311",cp932
1832,2315,"2315,ＣＡＩＣＡ　,2,0,0,1,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,31,0,31,0,2315",cp932
1833,2323,"2323,ｆｏｎｆｕｎ,2,2,0,1,ｆｏｎｆｕｎ,31,0,31,0,2323",cp932
1834,2329,"2329,東北新社,2,0,0,1,東北新社,31,0,31,0,2329",cp932
1835,2330,"2330,フォーサイド,2,2,0,1,フォーサイド,31,0,31,0,2330",cp932
1836,2332,"2332,クエスト,2,2,0,1,クエスト,31,0,31,0,2332",cp932
1837,2338,"2338,クオンタムソ,2,0,0,1,クオンタムソリューションズ,31,0,31,0,2338",cp932
1838,2340,"2340,極楽湯ホール,2,0,0,1,極楽湯ホールディングス,33,0,33,0,2340",cp932
1839,2341,"2341,アルバイトタ,2,0,0,1,アルバイトタイムス,33,0,33,0,2341",cp932
1840,2342,"2342,トランスジェ,2,0,0,1,トランスジェニックグループ,33,0,33,0,2342",cp932
1841,2344,"2344,平安レイサー,2,0,0,1,平安レイサービス,33,0,33,0,2344",cp932
1842,2345,"2345,クシム,2,0,0,1,クシム,31,0,31,0,2345",cp932
1843,2349,"2349,エヌアイデイ,2,0,0,1,エヌアイデイ,31,0,31,0,2349",cp932
1844,2351,"2351,ＡＳＪ,2,0,0,1,ＡＳＪ,31,0,31,0,2351",cp932
1845,2354,"2354,ＹＥ　ＤＩＧ,2,0,0,1,ＹＥ　ＤＩＧＩＴＡＬ,31,0,31,0,2354",cp932
1846,2373,"2373,ケア２１,2,2,0,1,ケア２１,33,0,33,0,2373",cp932
1847,2375,"2375,ギグワークス,2,0,0,1,ギグワークス,33,0,33,0,2375",cp932
1848,2376,"2376,サイネックス,2,0,0,1,サイネックス,33,0,33,0,2376",cp932
1849,2391,"2391,プラネット,2,2,0,1,プラネット,33,0,33,0,2391",cp932
1850,2393,"2393,日本ケアサプ,2,0,0,1,日本ケアサプライ,33,0,33,0,2393",cp932
1851,2404,"2404,鉄人化ホール,2,0,0,1,鉄人化ホールディングス,33,0,33,0,2404",cp932
1852,2408,"2408,ＫＧ情報,2,0,0,1,ＫＧ情報,33,0,33,0,2408",cp932
1853,2411,"2411,ゲンダイエー,2,0,0,1,ゲンダイエージェンシー,31,0,31,0,2411",cp932
1854,2415,"2415,ヒューマンホ,2,0,0,1,ヒューマンホールディングス,33,0,33,0,2415",cp932
1855,2418,"2418,ツカダ・グロ,2,0,0,1,ツカダ・グローバルホールディング,33,0,33,0,2418",cp932
1856,2424,"2424,ブラス,2,0,0,1,ブラス,33,0,33,0,2424",cp932
1857,2425,"2425,ケアサービス,2,0,0,1,ケアサービス,33,0,33,0,2425",cp932
1858,2428,"2428,ウェルネット,2,2,0,1,ウェルネット,33,0,33,0,2428",cp932
1859,2435,"2435,シダー,2,0,0,1,シダー,33,0,33,0,2435",cp932
1860,2436,"2436,共同ピーアー,2,0,0,1,共同ピーアール,33,0,33,0,2436",cp932
1861,2437,"2437,Ｓｈｉｎｗａ,2,0,0,1,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,33,0,33,0,2437",cp932
1862,2440,"2440,ぐるなび,2,0,0,1,ぐるなび,33,0,33,0,2440",cp932
1863,2445,"2445,タカミヤ,2,0,0,1,タカミヤ,33,0,33,0,2445",cp932
1864,2449,"2449,プラップジャ,2,0,0,1,プラップジャパン,33,0,33,0,2449",cp932
1865,2454,"2454,オールアバウ,2,0,0,1,オールアバウト,33,0,33,0,2454",cp932
1866,2459,"2459,アウンコンサ,2,0,0,1,アウンコンサルティング,33,0,33,0,2459",cp932
1867,2464,"2464,Ａｏｂａ‐Ｂ,2,0,0,1,Ａｏｂａ‐ＢＢＴ,33,0,33,0,2464",cp932
1868,2468,"2468,フュートレッ,2,0,0,0,フュートレック,36,1,36,0,2468",cp932
1869,2469,"2469,ヒビノ,2,2,0,1,ヒビノ,33,0,33,0,2469",cp932
1870,2477,"2477,手間いらず,2,2,0,1,手間いらず,31,0,31,0,2477",cp932
1871,2479,"2479,ジェイテック,2,0,0,1,ジェイテック,33,0,33,0,2479",cp932
1872,2480,"2480,システム・ロ,2,0,0,1,システム・ロケーション,31,0,31,0,2480",cp932
1873,2481,"2481,タウンニュー,2,0,0,1,タウンニュース社,33,0,33,0,2481",cp932
1874,2483,"2483,翻訳センター,2,0,0,1,翻訳センター,33,0,33,0,2483",cp932
1875,2484,"2484,出前館,2,0,0,1,出前館,31,0,31,0,2484",cp932
1876,2485,"2485,ティア,2,0,0,1,ティア,33,0,33,0,2485",cp932
1877,2488,"2488,ＪＴＰ,2,0,0,1,ＪＴＰ,33,0,33,0,2488",cp932
1878,2489,"2489,アドウェイズ,2,0,0,1,アドウェイズ,33,0,33,0,2489",cp932
1879,2493,"2493,イーサポート,2,0,0,1,イーサポートリンク,33,0,33,0,2493",cp932
1880,2498,"2498,オリエンタル,2,0,0,1,オリエンタルコンサルタンツホールディングス,33,0,33,0,2498",cp932
1881,2499,"2499,日本和装ホー,2,0,0,1,日本和装ホールディングス,33,0,33,0,2499",cp932
1882,2573,"2573,北海道コカ・,2,0,0,1,北海道コカ・コーラボトリング,4,0,4,0,2573",cp932
1883,2588,"2588,プレミアムウ,2,0,0,1,プレミアムウォーターホールディングス,4,0,4,0,2588",cp932
1884,2597,"2597,ユニカフェ,2,0,0,1,ユニカフェ,4,0,4,0,2597",cp932
1885,2599,"2599,ジャパンフー,2,0,0,0,ジャパンフーズ,4,1,4,0,2599",cp932
1886,2612,"2612,かどや製油,2,0,0,1,かどや製油,4,0,4,0,2612",cp932
1887,2652,"2652,まんだらけ,2,0,0,1,まんだらけ,21,0,21,0,2652",cp932
1888,2653,"2653,イオン九州,2,2,0,1,イオン九州,21,0,21,0,2653",cp932
1889,2654,"2654,アスモ,2,0,0,1,アスモ,21,0,21,0,2654",cp932
1890,2656,"2656,ベクターホー,2,0,0,1,ベクターホールディングス,21,0,21,0,2656",cp932
1891,2666,"2666,オートウェー,2,0,0,1,オートウェーブ,21,0,21,0,2666",cp932
1892,2667,"2667,イメージ　ワ,2,0,0,1,イメージ　ワン,20,0,20,0,2667",cp932
1893,2668,"2668,タビオ,2,0,0,1,タビオ,20,0,20,0,2668",cp932
1894,2669,"2669,カネ美食品,2,0,0,1,カネ美食品,21,0,21,0,2669",cp932
1895,2673,"2673,夢みつけ隊,2,0,0,1,夢みつけ隊,21,0,21,0,2673",cp932
1896,2683,"2683,魚喜,2,0,0,1,魚喜,21,0,21,0,2683",cp932
1897,2686,"2686,ジーフット,2,2,0,1,ジーフット,21,0,21,0,2686",cp932
1898,2687,"2687,シー・ヴイ・,2,0,0,1,シー・ヴイ・エス・ベイエリア,21,0,21,0,2687",cp932
1899,2689,"2689,オルバヘルス,2,0,0,1,オルバヘルスケアホールディングス,20,0,20,0,2689",cp932
1900,2693,"2693,ＹＫＴ,2,0,0,1,ＹＫＴ,20,0,20,0,2693",cp932
1901,2694,"2694,焼肉坂井ホー,2,0,0,1,焼肉坂井ホールディングス,21,0,21,0,2694",cp932
1902,2698,"2698,キャンドゥ,2,0,0,1,キャンドゥ,21,0,21,0,2698",cp932
1903,2700,"2700,木徳神糧,2,0,0,1,木徳神糧,20,0,20,0,2700",cp932
1904,2702,"2702,日本マクドナ,2,0,0,1,日本マクドナルドホールディングス,21,0,21,1,2702",cp932
1905,2705,"2705,大戸屋ホール,2,0,0,1,大戸屋ホールディングス,21,0,21,0,2705",cp932
1906,2708,"2708,久世,2,2,0,1,久世,20,0,20,0,2708",cp932
1907,2721,"2721,ジェイホール,2,0,0,1,ジェイホールディングス,20,0,20,0,2721",cp932
1908,2722,"2722,ＩＫホールデ,2,0,0,1,ＩＫホールディングス,21,0,21,0,2722",cp932
1909,2735,"2735,ワッツ,2,0,0,1,ワッツ,21,0,21,0,2735",cp932
1910,2736,"2736,フェスタリア,2,0,0,1,フェスタリアホールディングス,21,0,21,0,2736",cp932
1911,2743,"2743,ピクセルカン,2,0,0,1,ピクセルカンパニーズ,20,0,20,0,2743",cp932
1912,2747,"2747,北雄ラッキー,2,0,0,1,北雄ラッキー,21,0,21,0,2747",cp932
1913,2750,"2750,石光商事,2,2,0,1,石光商事,20,0,20,0,2750",cp932
1914,2751,"2751,テンポスホー,2,0,0,1,テンポスホールディングス,20,0,20,0,2751",cp932
1915,2762,"2762,ＳＡＮＫＯ　,2,0,0,1,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,21,0,21,0,2762",cp932
1916,2763,"2763,エフティグル,2,0,0,1,エフティグループ,20,0,20,0,2763",cp932
1917,2764,"2764,ひらまつ,2,0,0,1,ひらまつ,21,0,21,0,2764",cp932
1918,2769,"2769,ヴィレッジヴ,2,0,0,1,ヴィレッジヴァンガードコーポレーション,21,0,21,0,2769",cp932
1919,2776,"2776,新都ホールデ,2,0,0,1,新都ホールディングス,20,0,20,0,2776",cp932
1920,2778,"2778,パレモ・ホー,2,0,0,1,パレモ・ホールディングス,21,0,21,0,2778",cp932
1921,2780,"2780,コメ兵ホール,2,0,0,1,コメ兵ホールディングス,21,0,21,0,2780",cp932
1922,2782,"2782,セリア,2,0,0,1,セリア,21,0,21,1,2782",cp932
1923,2788,"2788,アップルイン,2,0,0,1,アップルインターナショナル,20,0,20,0,2788",cp932
1924,2789,"2789,カルラ,2,0,0,1,カルラ,21,0,21,0,2789",cp932
1925,2790,"2790,ナフコ,2,0,0,1,ナフコ,21,0,21,0,2790",cp932
1926,2795,"2795,日本プリメッ,2,0,0,1,日本プリメックス,20,0,20,0,2795",cp932
1927,2796,"2796,ファーマライ,2,0,0,1,ファーマライズホールディングス,21,0,21,0,2796",cp932
1928,2798,"2798,ワイズテーブ,2,0,0,1,ワイズテーブルコーポレーション,21,0,21,0,2798",cp932
1929,2805,"2805,ヱスビー食品,2,0,0,1,ヱスビー食品,4,0,4,0,2805",cp932
1930,2806,"2806,ユタカフーズ,2,0,0,1,ユタカフーズ,4,0,4,0,2806",cp932
1931,2813,"2813,和弘食品,2,0,0,1,和弘食品,4,0,4,0,2813",cp932
1932,2814,"2814,佐藤食品工業,2,0,0,1,佐藤食品工業,4,0,4,0,2814",cp932
1933,2816,"2816,ダイショー,2,0,0,1,ダイショー,4,0,4,0,2816",cp932
1934,2818,"2818,ピエトロ,2,0,0,1,ピエトロ,4,0,4,0,2818",cp932
1935,2819,"2819,エバラ食品工,2,0,0,1,エバラ食品工業,4,0,4,0,2819",cp932
1936,2820,"2820,やまみ,2,0,0,1,やまみ,4,0,4,0,2820",cp932
1937,2830,"2830,アヲハタ,2,0,0,1,アヲハタ,4,0,4,0,2830",cp932
1938,2831,"2831,はごろもフー,2,0,0,1,はごろもフーズ,4,0,4,0,2831",cp932
1939,2872,"2872,セイヒョー,2,0,0,1,セイヒョー,4,0,4,0,2872",cp932
1940,2876,"2876,デルソーレ,2,0,0,1,デルソーレ,4,0,4,0,2876",cp932
1941,2877,"2877,日東ベスト,2,2,0,1,日東ベスト,4,0,4,0,2877",cp932
1942,2883,"2883,大冷,2,0,0,1,大冷,4,0,4,0,2883",cp932
1943,2892,"2892,日本食品化工,2,0,0,1,日本食品化工,4,0,4,0,2892",cp932
1944,2894,"2894,石井食品,2,0,0,1,石井食品,4,0,4,0,2894",cp932
1945,2901,"2901,ウェルディッ,2,0,0,1,ウェルディッシュ,4,0,4,0,2901",cp932
1946,2903,"2903,シノブフーズ,2,0,0,1,シノブフーズ,4,0,4,0,2903",cp932
1947,2904,"2904,一正蒲鉾,2,0,0,1,一正蒲鉾,4,0,4,0,2904",cp932
1948,2907,"2907,あじかん,2,0,0,1,あじかん,4,0,4,0,2907",cp932
1949,2911,"2911,旭松食品,2,0,0,1,旭松食品,4,0,4,0,2911",cp932
1950,2916,"2916,仙波糖化工業,2,0,0,1,仙波糖化工業,4,0,4,0,2916",cp932
1951,2917,"2917,大森屋,2,2,0,1,大森屋,4,0,4,0,2917",cp932
1952,2923,"2923,サトウ食品,2,0,0,1,サトウ食品,4,0,4,0,2923",cp932
1953,2924,"2924,イフジ産業,2,0,0,1,イフジ産業,4,0,4,0,2924",cp932
1954,2926,"2926,篠崎屋,2,2,0,1,篠崎屋,4,0,4,0,2926",cp932
1955,2927,"2927,ＡＦＣ－ＨＤ,2,0,0,1,ＡＦＣ－ＨＤアムスライフサイエンス,4,0,4,0,2927",cp932
1956,2932,"2932,ＳＴＩフード,2,0,0,1,ＳＴＩフードホールディングス,4,0,4,0,2932",cp932
1957,2938,"2938,オカムラ食品,2,0,0,1,オカムラ食品工業,4,0,4,0,2938",cp932
1958,2961,"2961,日本調理機,2,2,0,1,日本調理機,13,0,13,0,2961",cp932
1959,2962,"2962,テクニスコ,2,0,0,1,テクニスコ,13,0,13,0,2962",cp932
1960,2970,"2970,グッドライフ,2,0,0,1,グッドライフカンパニー,26,0,26,0,2970",cp932
1961,2984,"2984,ヤマイチエス,2,0,0,1,ヤマイチエステート,26,0,26,0,2984",cp932
1962,2991,"2991,ランドネット,2,0,0,1,ランドネット,26,0,26,0,2991",cp932
1963,2993,"2993,長栄,2,2,0,1,長栄,26,0,26,0,2993",cp932
1964,2999,"2999,ホームポジシ,2,0,0,1,ホームポジション,26,0,26,0,2999",cp932
1965,3001,"3001,片倉工業,2,0,0,1,片倉工業,5,0,5,0,3001",cp932
1966,3004,"3004,神栄,2,2,0,1,神栄,20,0,20,0,3004",cp932
1967,3010,"3010,ポラリス・ホ,2,4,0,1,ポラリス・ホールディングス,33,0,33,0,3010",cp932
1968,3011,"3011,バナーズ,2,0,0,1,バナーズ,21,0,21,0,3011",cp932
1969,3020,"3020,アプライド,2,2,0,1,アプライド,21,0,21,0,3020",cp932
1970,3021,"3021,パシフィック,2,0,0,1,パシフィックネット,33,0,33,0,3021",cp932
1971,3023,"3023,ラサ商事,2,2,0,1,ラサ商事,20,0,20,0,3023",cp932
1972,3024,"3024,クリエイト,2,2,0,1,クリエイト,20,0,20,0,3024",cp932
1973,3030,"3030,ハブ,2,0,0,1,ハブ,21,0,21,0,3030",cp932
1974,3035,"3035,ケイティケイ,2,0,0,1,ケイティケイ,20,0,20,0,3035",cp932
1975,3041,"3041,ビューティカ,2,0,0,1,ビューティカダンホールディングス,20,0,20,0,3041",cp932
1976,3042,"3042,セキュアヴェ,2,0,0,1,セキュアヴェイル,31,0,31,0,3042",cp932
1977,3045,"3045,カワサキ,2,0,0,1,カワサキ,20,0,20,0,3045",cp932
1978,3053,"3053,ペッパーフー,2,0,0,1,ペッパーフードサービス,21,0,21,0,3053",cp932
1979,3054,"3054,ハイパー,2,0,0,1,ハイパー,20,0,20,0,3054",cp932
1980,3058,"3058,三洋堂ホール,2,0,0,1,三洋堂ホールディングス,21,0,21,0,3058",cp932
1981,3059,"3059,ヒラキ,2,0,0,1,ヒラキ,21,0,21,0,3059",cp932
1982,3065,"3065,ライフフーズ,2,0,0,1,ライフフーズ,21,0,21,0,3065",cp932
1983,3067,"3067,東京一番フー,2,0,0,1,東京一番フーズ,21,0,21,0,3067",cp932
1984,3068,"3068,ＷＤＩ,2,0,0,1,ＷＤＩ,21,0,21,0,3068",cp932
1985,3069,"3069,ＪＦＬＡホー,2,0,0,1,ＪＦＬＡホールディングス,4,0,4,0,3069",cp932
1986,3071,"3071,ストリーム,2,0,0,1,ストリーム,21,0,21,0,3071",cp932
1987,3075,"3075,銚子丸,2,0,0,1,銚子丸,21,0,21,0,3075",cp932
1988,3077,"3077,ホリイフード,2,0,0,1,ホリイフードサービス,21,0,21,0,3077",cp932
1989,3079,"3079,ディーブイエ,2,0,0,1,ディーブイエックス,20,0,20,0,3079",cp932
1990,3080,"3080,ジェーソン,2,0,0,1,ジェーソン,21,0,21,0,3080",cp932
1991,3082,"3082,きちりホール,2,0,0,1,きちりホールディングス,21,0,21,0,3082",cp932
1992,3083,"3083,スターシーズ,2,0,0,1,スターシーズ,21,0,21,0,3083",cp932
1993,3089,"3089,テクノアルフ,2,0,0,1,テクノアルファ,20,0,20,0,3089",cp932
1994,3094,"3094,スーパーバリ,2,0,0,1,スーパーバリュー,21,0,21,0,3094",cp932
1995,3096,"3096,オーシャンシ,2,0,0,1,オーシャンシステム,21,0,21,0,3096",cp932
1996,3103,"3103,ユニチカ,2,0,1,1,ユニチカ,5,0,5,0,3103",cp932
1997,3111,"3111,オーミケンシ,2,0,0,1,オーミケンシ,5,0,5,0,3111",cp932
1998,3113,"3113,ＵＮＩＶＡ・,2,0,0,1,ＵＮＩＶＡ・Ｏａｋホールディングス,24,0,24,0,3113",cp932
1999,3121,"3121,マーチャント,2,0,0,1,マーチャント・バンカーズ,33,0,33,0,3121",cp932
2000,3123,"3123,サイボー,2,0,0,1,サイボー,5,0,5,0,3123",cp932
